target_return,return,vol,sharpe
1.8944421572668162,2.1181287812702148,0.11771618222690351,17.99352256589006
1.9052949487061817,2.1181287812702148,0.11771618222690351,17.99352256589006
1.9161477401455471,2.1181287812702148,0.11771618222690351,17.99352256589006
1.9270005315849126,2.1181287812702148,0.11771618222690351,17.99352256589006
1.937853323024278,2.1181287812702148,0.11771618222690351,17.99352256589006
1.9487061144636435,2.1181287812702148,0.11771618222690351,17.99352256589006
1.959558905903009,2.1181287812702148,0.11771618222690351,17.99352256589006
1.9704116973423744,2.1181287812702148,0.11771618222690351,17.99352256589006
1.9812644887817399,2.1181287812702148,0.11771618222690351,17.99352256589006
1.9921172802211053,2.1181287812702148,0.11771618222690351,17.99352256589006
2.002970071660471,2.1181287812702148,0.11771618222690351,17.99352256589006
2.0138228630998363,2.1181287812702148,0.11771618222690351,17.99352256589006
2.0246756545392017,2.1181287812702148,0.11771618222690351,17.99352256589006
2.035528445978567,2.1181280812237904,0.11771618450657752,17.9935162705298
2.0463812374179327,2.118128189929845,0.11771618415248361,17.993517248113722
2.057234028857298,2.1181282537755326,0.11771618394453234,17.993517822269798
2.0680868202966636,2.1181287343568043,0.11771618237962904,17.993522144015348
2.078939611736029,2.118128380210422,0.11771618353275849,17.993518959277008
2.0897924031753945,2.11812863293819,0.1177161827098177,17.993521231992304
2.10064519461476,2.118128697401376,0.11771618249994126,17.99352181168832
2.1114979860541254,2.1181278039173943,0.11771618541002336,17.993513776713314
2.122350777493491,2.122326776695367,0.11772906828278062,18.02721118626048
2.1332035689328563,2.128862452357187,0.11785474844866932,18.06344233371637
2.144056360372222,2.1288624523571484,0.1178547484486682,18.063442333716214
2.1549091518115873,2.128862452357363,0.11785474844867443,18.06344233371708
